transaction_id,account_id,timestamp,amount,currency,transaction_type,category,merchant,balance_after
TX0000003866,ACC00000089,2024-08-22 23:37:37,2469.66,USD,refund,utilities,Merchant_53,20278.66
TX0000003867,ACC00000141,2024-07-04 16:23:48+00:00,292.89,USD,credit,shopping,Merchant_115,23692.67
TX0000003868,ACC00000013,2024-08-23 09:43:51,3120.07,USD,debit,entertainment,Merchant_75,36772.98
TX0000003869,ACC00000156,2024-09-26 11:48:49,2092.83,USD,credit,dining,Merchant_93,8649.04
TX0000003870,ACC00000045,2024-09-16 08:05:29,4986.94,USD,fee,dining,Merchant_172,47913.12
TX0000003871,ACC00000112,2024-10-08 10:53:57+08:00,1020.87,USD,debit,healthcare,Merchant_172,39668.99
TX0000003872,ACC00000002,2024-11-15 16:08:52,2262.53,USD,debit,entertainment,Merchant_110,42278.47
TX0000003873,ACC00000015,2024-07-23 04:49:54,663.95,USD,debit,entertainment,Merchant_167,31425.03
TX0000003874,ACC00000103,2024-11-23 15:02:17,4150.2,USD,fee,transport,Merchant_9,43480.14
TX0000003875,ACC00000096,2024-09-25 11:34:59 EST,"3,855.37",USD,credit,healthcare,Merchant_58,35948.92
TX0000003876,ACC00000107,2024-06-20 18:25:18,3485.66,CAD,credit,salary,Merchant_174,11074.06
TX0000003877,ACC00000061,2024-07-21 05:06:49-05:00,2545.77,USD,credit,shopping,Merchant_148,27192.03
TX0000003878,ACC00000151,2024-10-23 12:07:22,751.41,USD,fee,transport,Merchant_187,35212.44
TX0000003879,ACC00000157,2024-10-12 22:48:04,1891.66,CHF,credit,groceries,Merchant_107,9785.91
TX0000003880,ACC00000132,2024-07-04 13:06:27,3791.03,JPY,debit,salary,Merchant_2,27648.84
TX0000003881,ACC00000086,2024-06-26 00:09:55,4966.98,USD,transfer,salary,Merchant_135,41607.72
TX0000003882,ACC00000026,2024-11-20 10:57:08,4.74e+03,CHF,credit,utilities,Merchant_279,37695.74
TX0000003883,ACC00000167,2024-10-18 14:56:44,975.96,USD,debit,salary,Merchant_295,859.32
TX0000003884,ACC00000088,2024-06-20 02:57:19,1331.5,USD,transfer,salary,Merchant_459,34897.46
TX0000003885,ACC00000039,2024-09-21 07:24:59-05:00,"2910,0",USD,transfer,healthcare,Merchant_211,35596.18
TX0000003886,ACC00000059,2024-09-24 11:06:31,615.08,USD,transfer,dining,Merchant_354,6903.2
TX0000003887,ACC00000088,2024-10-02 06:17:07,3160.67,USD,fee,dining,Merchant_442,48409.94
TX0000003888,ACC00000034,2024-11-07 07:11:13,4.97e+03,USD,credit,transport,Merchant_92,2460.66
TX0000003889,ACC00000059,2024-07-04 15:28:05,2012.69,USD,credit,healthcare,Merchant_377,19314.37
TX0000003890,ACC00000116,2024-11-25 19:58:05,4055.65,USD,credit,utilities,Merchant_34,31166.08
TX0000003891,ACC00000003,2024-06-18 18:08:39,809.3,USD,refund,healthcare,Merchant_372,37622.73
TX0000003892,ACC00000013,2024-06-15 21:51:30,2145.39,USD,debit,utilities,Merchant_256,12907.53
TX0000003893,ACC00000030,2024-11-25 15:04:02,389.89,USD,debit,transport,Merchant_201,30666.36
TX0000003894,ACC00000080,2024-06-10 09:52:21,930.51,USD,refund,dining,Merchant_424,46183.45
TX0000003895,ACC00000006,2024-09-08 21:34:51,2003.12,USD,credit,dining,Merchant_108,17385.31
TX0000003896,ACC00000200,2024-09-30 05:40:11Z,678.15,USD,refund,healthcare,Merchant_423,38648.69
TX0000003897,ACC00000055,2024-10-25 13:47:38,41.79,USD,credit,transport,Merchant_138,17092.7
TX0000003898,ACC00000105,2024-10-15 01:34:55Z,4643.7,USD,refund,shopping,Merchant_183,24636.64
TX0000003899,ACC00000091,2024-09-27 23:50:25,"1,572.97",USD,refund,entertainment,Merchant_284,10745.58
TX0000003900,ACC00000168,2024-10-24 11:16:27,1180.93,USD,transfer,dining,Merchant_351,3738.9
TX0000003901,ACC00000017,2024-07-31 16:29:16,2910.25,USD,debit,shopping,Merchant_18,34053.3
TX0000003902,ACC00000031,2024-10-09 16:43:51,2327.99,AUD,refund,entertainment,Merchant_75,34066.97
TX0000003903,ACC00000147,2024-07-12 14:41:45,1333.57,CHF,transfer,transport,Merchant_233,13624.12
TX0000003904,ACC00000102,2024-11-18 17:34:19,2626.76,EUR,refund,transport,Merchant_155,39279.64
TX0000003905,ACC00000119,2024-08-24 10:44:16,886.44,USD,credit,utilities,Merchant_132,31503.13
TX0000003906,ACC00000149,2024-07-04 20:45:03,2398.77,USD,debit,transport,Merchant_120,11048.93
TX0000003907,ACC00000030,2024-10-15 12:28:25+00:00,"3,929.05",CHF,credit,healthcare,Merchant_376,33189.97
TX0000003908,ACC00000164,2024-11-01 19:20:16,1835.23,USD,credit,dining,Merchant_371,46199.21
TX0000003909,ACC00000003,2024-10-25 11:53:13,2208.01,USD,fee,salary,Merchant_226,41959.33
TX0000003910,ACC00000118,2024-11-12 05:13:03,4719.11,CAD,refund,groceries,Merchant_124,48130.76
TX0000003911,ACC00000042,2024-11-05 03:46:13,1277.38,USD,debit,salary,Merchant_176,28009.45
TX0000003912,ACC00000164,2024-07-26 02:07:52,2997.27,USD,refund,healthcare,Merchant_282,38062.08
TX0000003913,ACC00000185,2024-07-12 00:59:43,2822.6,USD,credit,dining,Merchant_7,4284.36
TX0000003914,ACC00000083,2024-09-22 15:39:32,1517.65,USD,transfer,groceries,Merchant_186,31964.29
TX0000003915,ACC00000068,2024-06-10 20:32:07,1729.25,USD,fee,entertainment,Merchant_236,34265.87
TX0000003916,ACC00000019,2024-10-07 18:25:49,4901.43,CAD,fee,shopping,Merchant_475,20408.32
TX0000003917,ACC00000130,2024-07-13 05:29:56,3577.72,USD,debit,transport,Merchant_138,15557.1
TX0000003918,ACC00000069,2024-09-01 21:55:52,4931.81,CHF,refund,salary,Merchant_176,4255.84
TX0000003919,ACC00000055,2024-07-24 04:02:04,1.48e+03,USD,credit,transport,Merchant_165,19307.87
TX0000003920,ACC00000037,2024-08-23 17:21:51,17.51,USD,credit,utilities,Merchant_465,6343.14
TX0000003921,ACC00000144,2024-11-06 05:51:33,"3,235.58",USD,debit,healthcare,Merchant_41,25189.01
TX0000003922,ACC00000147,2024-07-03 09:22:56,3033.59,USD,refund,healthcare,Merchant_13,2890.1
TX0000003923,ACC00000011,2024-10-24 06:09:41,4611.98,USD,credit,transport,Merchant_450,7661.74
TX0000003924,ACC00000012,2024-06-18 23:27:26,"4,578.07",USD,fee,healthcare,Merchant_357,29646.91
TX0000003925,ACC00000075,2024-10-19 13:35:10,1891.37,AUD,debit,groceries,Merchant_342,20497.17
TX0000003926,ACC00000076,2024-06-03 03:42:30 PST,2.44e+03,USD,refund,shopping,Merchant_95,16454.34
TX0000003927,ACC00000030,2024-09-03 05:53:38,1750.84,USD,credit,utilities,Merchant_112,1009.28
TX0000003928,ACC00000057,2024-09-02 18:58:12,259.93,JPY,transfer,healthcare,Merchant_222,8173.55
TX0000003929,ACC00000122,2024-08-06 20:27:37Z,1114.04,USD,transfer,shopping,Merchant_153,3170.63
TX0000003930,ACC00000047,2024-08-14 08:13:40,432.44,USD,debit,utilities,Merchant_318,25799.52
TX0000003931,ACC00000089,2024-08-06 18:48:44,2.47e+03,JPY,transfer,dining,Merchant_117,1038.61
TX0000003932,ACC00000167,2024-07-12 11:25:51,4845.53,CHF,refund,dining,Merchant_451,36828.23
TX0000003933,ACC00000073,2024-08-30 18:00:09,1938.16,USD,transfer,groceries,Merchant_181,46243.93
TX0000003934,ACC00000144,2024-10-12 14:46:25,269.86,USD,refund,transport,Merchant_401,8033.04
TX0000003935,ACC00000137,2024-10-28 02:12:37,7.50e+02,USD,refund,shopping,Merchant_449,36468.58
TX0000003936,ACC00000162,2024-09-09 00:37:33 UTC,73.68,USD,transfer,entertainment,Merchant_272,1653.99
TX0000003937,ACC00000170,2024-08-28 17:19:46+08:00,979.15,USD,credit,shopping,Merchant_53,15769.13
TX0000003938,ACC00000168,2024-08-05 11:27:53,3937.09,USD,fee,groceries,Merchant_236,48492.04
TX0000003939,ACC00000008,2024-11-11 13:31:58,1304.24,USD,debit,dining,Merchant_28,7051.18
TX0000003940,ACC00000114,2024-07-18 04:39:18,4.02e+03,EUR,refund,healthcare,Merchant_309,332.5
TX0000003941,ACC00000068,2024-09-22 23:46:35,2563.48,USD,refund,dining,Merchant_300,4257.32
TX0000003942,ACC00000068,2024-06-26 19:49:38,124.62,CAD,credit,transport,Merchant_285,18003.12
TX0000003943,ACC00000079,2024-09-24 00:18:40,221.18,USD,fee,utilities,Merchant_134,5327.01
TX0000003944,ACC00000119,2024-06-03 05:32:55,3786.19,USD,fee,dining,Merchant_434,39210.92
TX0000003945,ACC00000035,2024-06-20 18:44:25,"3,049.77",USD,refund,utilities,Merchant_479,41521.41
TX0000003946,ACC00000017,2024-11-13 14:29:40,"3,839.74",USD,fee,transport,Merchant_346,1790.15
TX0000003947,ACC00000059,2024-06-04 17:44:30,4234.08,USD,debit,transport,Merchant_242,34512.22
TX0000003948,ACC00000148,2024-11-13 03:06:19+00:00,"513,27",USD,credit,transport,Merchant_71,15790.79
TX0000003949,ACC00000111,2024-09-28 20:31:52,4208.84,USD,transfer,healthcare,Merchant_399,13980.35
TX0000003950,ACC00000113,2024-09-22 16:58:26,3675.19,USD,refund,dining,Merchant_424,38189.72
TX0000003951,ACC00000102,2024-09-16 14:43:28,507.55,USD,debit,utilities,Merchant_49,14897.54
TX0000003952,ACC00000036,2024-09-13 00:23:37,"4054,5",USD,transfer,utilities,Merchant_464,49529.58
TX0000003953,ACC00000042,2024-10-05 11:27:33,2470.14,USD,transfer,shopping,Merchant_327,24585.43
TX0000003954,ACC00000003,2024-08-03 16:46:47,1020.9,USD,debit,utilities,Merchant_14,16299.89
TX0000003955,ACC00000178,2024-07-14 05:59:51,4672.96,USD,debit,transport,Merchant_293,26219.44
TX0000003956,ACC00000034,2024-11-18 10:17:04,267.08,USD,debit,utilities,Merchant_332,4578.26
TX0000003957,ACC00000081,2024-09-25 17:29:16,3501.64,USD,fee,shopping,Merchant_50,4752.87
TX0000003958,ACC00000048,2024-10-29 16:56:08,944.91,AUD,debit,entertainment,Merchant_132,25082.39
TX0000003959,ACC00000192,2024-08-23 06:34:09,1313.99,USD,debit,groceries,Merchant_384,39005.1
TX0000003960,ACC00000093,2024-10-06 09:37:11,2307.25,USD,fee,transport,Merchant_375,32223.54
TX0000003961,ACC00000174,2024-07-20 21:44:18,818.76,USD,transfer,salary,Merchant_32,13798.13
TX0000003962,ACC00000170,2024-07-15 20:39:56,541.25,CAD,transfer,shopping,Merchant_208,15988.41
TX0000003963,ACC00000199,2024-09-21 03:40:08,4609.31,USD,credit,salary,Merchant_77,174.93
TX0000003964,ACC00000113,2024-07-04 15:44:07,3601.12,USD,debit,shopping,Merchant_483,26209.35
TX0000003965,ACC00000071,2024-11-25 15:13:52,4869.97,USD,transfer,healthcare,Merchant_299,37769.79
TX0000003966,ACC00000168,2024-09-21 19:55:56,234.94,USD,debit,healthcare,Merchant_489,8702.23
TX0000003967,ACC00000012,2024-10-11 07:20:24,3502.57,USD,credit,transport,Merchant_143,29799.39
TX0000003968,ACC00000169,2024-06-01 12:28:33,1001.62,USD,fee,transport,Merchant_317,34642.26
TX0000003969,ACC00000118,2024-08-15 11:43:56,3392.93,GBP,refund,groceries,Merchant_136,14736.75
TX0000003970,ACC00000163,2024-08-13 22:20:05+08:00,1731.73,USD,refund,entertainment,Merchant_206,44794.56
TX0000003971,ACC00000198,2024-11-11 08:53:48 UTC,2.16e+03,USD,credit,healthcare,Merchant_350,44805.12
TX0000003972,ACC00000045,2024-10-11 12:00:43,82.38,USD,refund,salary,Merchant_275,34128.48
TX0000003973,ACC00000161,2024-06-03 21:40:30,"3654,01",EUR,transfer,shopping,Merchant_161,27658.19
TX0000003974,ACC00000044,2024-11-09 18:12:00,3048.49,USD,debit,entertainment,Merchant_264,7546.83
TX0000003975,ACC00000082,2024-10-19 11:25:39,105.37,USD,refund,healthcare,Merchant_397,39763.3
TX0000003976,ACC00000058,2024-07-16 06:57:09,1139.0,USD,transfer,transport,Merchant_71,24794.77
TX0000003977,ACC00000133,2024-08-08 10:57:49,4404.75,USD,credit,utilities,Merchant_131,42497.99
TX0000003978,ACC00000043,2024-10-19 02:41:38,1355.86,USD,credit,healthcare,Merchant_352,46887.08
TX0000003979,ACC00000194,2024-07-20 12:11:32,4697.24,USD,fee,utilities,Merchant_309,15124.7
TX0000003980,ACC00000197,2024-10-29 02:28:05,"227,94",USD,refund,shopping,Merchant_101,35389.84
TX0000003981,ACC00000178,2024-07-08 11:15:41,1134.65,USD,transfer,entertainment,Merchant_42,46844.94
TX0000003982,ACC00000034,2024-08-06 19:42:22,"4,127.21",USD,credit,salary,Merchant_15,12942.03
TX0000003983,ACC00000159,2024-06-14 16:33:58,"3,052.54",USD,fee,transport,Merchant_396,34097.55
TX0000003984,ACC00000116,2024-08-05 13:58:11,3288.48,USD,credit,groceries,Merchant_112,30704.43
TX0000003985,ACC00000135,2024-10-04 16:32:55,"4029,34",GBP,credit,salary,Merchant_430,32422.8
TX0000003986,ACC00000014,2024-08-08 15:09:46 UTC,"252,92",USD,fee,groceries,Merchant_426,45239.81
TX0000003987,ACC00000063,2024-11-14 01:15:00,"3195,66",USD,fee,shopping,Merchant_248,22785.6
TX0000003988,ACC00000024,2024-09-03 00:22:37,2594.53,USD,transfer,salary,Merchant_431,45250.22
TX0000003989,ACC00000128,2024-07-30 15:14:21,4979.1,USD,refund,groceries,Merchant_95,25126.84
TX0000003990,ACC00000075,2024-08-04 01:46:59,4960.38,USD,debit,dining,Merchant_224,29646.7
TX0000003991,ACC00000027,2024-11-01 07:18:43,4157.96,USD,refund,entertainment,Merchant_238,19052.8
TX0000003992,ACC00000156,2024-10-13 11:09:47+00:00,3382.99,USD,fee,entertainment,Merchant_144,2291.43
TX0000003993,ACC00000041,2024-10-17 09:56:36 PST,3988.05,CHF,transfer,entertainment,Merchant_387,17723.39
TX0000003994,ACC00000115,2024-09-25 18:27:07,4350.51,USD,credit,groceries,Merchant_41,35859.81
TX0000003995,ACC00000115,2024-10-01 07:44:53,4712.85,USD,transfer,dining,Merchant_171,3275.73
TX0000003996,ACC00000095,2024-11-25 20:29:29,4362.62,USD,debit,groceries,Merchant_456,24047.85
TX0000003997,ACC00000155,2024-09-16 22:45:19,4332.63,USD,refund,groceries,Merchant_403,13095.05
TX0000003998,ACC00000190,2024-10-04 11:44:25,2441.52,USD,refund,groceries,Merchant_121,24634.04
TX0000003999,ACC00000173,2024-06-05 13:18:48,2878.46,USD,debit,groceries,Merchant_287,6863.88
TX0000004000,ACC00000031,2024-07-25 15:19:07,"4491,62",GBP,transfer,dining,Merchant_405,24042.82
TX0000004001,ACC00000199,2024-11-23 08:51:12,3085.52,USD,credit,groceries,Merchant_98,9786.56
TX0000004002,ACC00000189,2024-09-03 16:13:06,4134.61,USD,credit,utilities,Merchant_78,12539.44
TX0000004003,ACC00000142,2024-10-25 19:50:44,145.16,USD,refund,utilities,Merchant_395,38768.5
TX0000004004,ACC00000145,2024-11-06 01:31:44,1825.54,CAD,fee,healthcare,Merchant_71,42403.11
TX0000004005,ACC00000135,2024-11-25 13:41:37,666.74,USD,debit,entertainment,Merchant_465,41694.31
TX0000004006,ACC00000139,2024-10-12 15:56:51 EST,3503.07,USD,fee,healthcare,Merchant_448,28794.75
TX0000004007,ACC00000110,2024-10-26 11:40:02,2098.33,GBP,fee,shopping,Merchant_467,1658.3
TX0000004008,ACC00000149,2024-07-21 09:49:14,2714.67,USD,debit,transport,Merchant_280,42594.93
TX0000004009,ACC00000138,2024-09-09 23:02:29,3245.51,USD,fee,transport,Merchant_140,34956.07
TX0000004010,ACC00000028,2024-08-11 02:04:07,2728.99,USD,transfer,transport,Merchant_343,4184.63
TX0000004011,ACC00000059,2024-07-13 22:49:11,1615.32,EUR,debit,utilities,Merchant_259,44404.51
TX0000004012,ACC00000058,2024-06-13 00:31:08,"1687,98",USD,debit,entertainment,Merchant_83,15141.09
TX0000004013,ACC00000125,2024-11-13 07:30:59,4880.69,USD,transfer,entertainment,Merchant_59,40141.99
TX0000004014,ACC00000171,2024-11-23 19:53:10,2436.28,USD,credit,healthcare,Merchant_36,47988.59
TX0000004015,ACC00000099,2024-07-02 06:17:14,1436.64,JPY,credit,entertainment,Merchant_214,36439.03
TX0000004016,ACC00000120,2024-09-27 22:48:23,3973.33,USD,fee,salary,Merchant_57,22014.65
TX0000004017,ACC00000049,2024-11-16 02:32:44,1376.28,USD,transfer,shopping,Merchant_471,1425.67
TX0000004018,ACC00000016,2024-08-25 04:58:28,1432.9,USD,refund,shopping,Merchant_406,38001.77
TX0000004019,ACC00000161,2024-10-16 15:16:44,3234.03,GBP,refund,salary,Merchant_49,47726.3
TX0000004020,ACC00000158,2024-09-19 06:18:48,4885.6,USD,credit,utilities,Merchant_391,39452.94
TX0000004021,ACC00000062,2024-10-06 23:48:12,1948.56,USD,refund,groceries,Merchant_469,1070.17
TX0000004022,ACC00000180,2024-10-18 10:05:50,65.23,USD,fee,healthcare,Merchant_499,1694.74
TX0000004023,ACC00000164,2024-07-01 00:53:10,3662.51,USD,transfer,utilities,Merchant_301,10247.69
TX0000004024,ACC00000048,2024-10-17 23:43:47,239.28,USD,transfer,groceries,Merchant_376,45586.54
TX0000004025,ACC00000042,2024-10-10 10:39:12,1155.18,USD,fee,transport,Merchant_333,33735.33
TX0000004026,ACC00000073,2024-08-14 19:16:42 UTC,3468.18,USD,transfer,salary,Merchant_485,36350.92
TX0000004027,ACC00000045,2024-07-12 22:33:58+00:00,2471.95,USD,transfer,transport,Merchant_409,30025.23
TX0000004028,ACC00000117,2024-09-22 05:46:43,2299.1,USD,transfer,groceries,Merchant_209,40798.86
TX0000004029,ACC00000067,2024-09-10 01:24:28,2842.69,USD,credit,groceries,Merchant_349,28935.08
TX0000004030,ACC00000043,2024-09-05 11:13:30,2145.93,GBP,credit,salary,Merchant_193,48685.71
TX0000004031,ACC00000053,2024-06-23 01:08:20,4883.58,USD,debit,salary,Merchant_266,30293.1
TX0000004032,ACC00000020,2024-10-06 02:01:38,350.86,USD,credit,utilities,Merchant_483,25065.1
TX0000004033,ACC00000143,2024-07-12 20:13:20,3.99e+03,USD,debit,dining,Merchant_223,48202.25
TX0000004034,ACC00000044,2024-10-01 10:02:11+08:00,4.80e+03,USD,transfer,utilities,Merchant_312,19499.8
TX0000004035,ACC00000130,2024-07-22 14:20:26,653.53,JPY,transfer,transport,Merchant_118,48384.24
TX0000004036,ACC00000129,2024-10-04 05:11:51,2706.01,USD,transfer,groceries,Merchant_371,44179.42
TX0000004037,ACC00000068,2024-06-26 13:22:56,3.49e+03,USD,credit,entertainment,Merchant_24,3012.67
TX0000004038,ACC00000040,2024-10-23 10:34:10,2502.16,USD,transfer,salary,Merchant_469,32521.69
TX0000004039,ACC00000120,2024-11-06 20:42:26,2155.8,USD,refund,healthcare,Merchant_14,39952.41
TX0000004040,ACC00000158,2024-07-20 11:31:10,2984.1,USD,refund,healthcare,Merchant_449,13397.88
TX0000004041,ACC00000175,2024-09-30 19:05:13,2434.81,USD,refund,transport,Merchant_272,44338.15
TX0000004042,ACC00000098,2024-06-29 17:47:41,5.09e+02,EUR,fee,utilities,Merchant_285,29813.51
TX0000004043,ACC00000070,2024-08-14 18:04:39Z,767.67,USD,refund,shopping,Merchant_180,25486.71
TX0000004044,ACC00000096,2024-08-04 00:21:05,4533.11,USD,fee,transport,Merchant_386,13192.41
TX0000004045,ACC00000178,2024-11-22 19:40:51+00:00,4566.9,USD,transfer,groceries,Merchant_480,42389.1
TX0000004046,ACC00000116,2024-06-26 09:53:29,1818.53,USD,refund,salary,Merchant_85,8812.25
TX0000004047,ACC00000013,2024-07-06 18:30:50,3643.51,USD,credit,entertainment,Merchant_173,35371.3
TX0000004048,ACC00000196,2024-11-05 15:57:45,4059.0,USD,credit,salary,Merchant_87,33138.26
TX0000004049,ACC00000094,2024-09-04 16:56:18+08:00,3387.57,USD,transfer,groceries,Merchant_127,28547.98
TX0000004050,ACC00000065,2024-11-22 08:28:36,1586.67,USD,fee,salary,Merchant_495,6712.35
TX0000004051,ACC00000134,2024-09-21 12:15:39,"1,876.44",CAD,credit,groceries,Merchant_492,33381.69
TX0000004052,ACC00000103,2024-09-22 18:57:05,2036.16,USD,fee,entertainment,Merchant_208,27219.33
TX0000004053,ACC00000010,2024-10-03 03:59:19,66.1,USD,fee,healthcare,Merchant_239,34757.17
TX0000004054,ACC00000137,2024-07-05 13:39:46,557.71,USD,debit,healthcare,Merchant_205,19569.46
TX0000004055,ACC00000007,2024-06-18 17:40:42,3.85e+03,USD,credit,utilities,Merchant_468,15254.97
TX0000004056,ACC00000192,2024-11-04 19:24:21 UTC,97.63,JPY,refund,transport,Merchant_287,41455.18
TX0000004057,ACC00000138,2024-08-16 10:40:17Z,2853.59,USD,credit,dining,Merchant_366,40412.96
TX0000004058,ACC00000092,2024-09-11 09:45:08,675.01,USD,debit,utilities,Merchant_340,29709.2
TX0000004059,ACC00000160,2024-10-03 17:56:32,3174.07,USD,credit,groceries,Merchant_180,9550.25
TX0000004060,ACC00000068,2024-10-16 16:25:02,2373.39,USD,credit,dining,Merchant_344,33089.61
TX0000004061,ACC00000042,2024-11-26 11:31:23,3.03e+03,CAD,fee,utilities,Merchant_451,4111.21
TX0000004062,ACC00000166,2024-06-10 01:43:52,1314.54,USD,debit,transport,Merchant_229,19912.48
TX0000004063,ACC00000013,2024-11-23 02:25:06,3832.49,USD,refund,salary,Merchant_185,21149.58
TX0000004064,ACC00000154,2024-08-26 00:52:20,973.4,USD,fee,utilities,Merchant_219,23689.96
TX0000004065,ACC00000027,2024-09-17 00:40:02,3119.82,AUD,refund,salary,Merchant_147,16568.51
TX0000004066,ACC00000122,2024-11-12 17:45:30,"971,51",USD,fee,dining,Merchant_151,9116.5
TX0000004067,ACC00000006,2024-08-21 22:18:57,2385.58,USD,fee,groceries,Merchant_267,34118.41
TX0000004068,ACC00000049,2024-11-11 18:47:21,2761.02,USD,transfer,dining,Merchant_442,25425.13
TX0000004069,ACC00000120,2024-09-15 17:48:46Z,1158.98,USD,transfer,transport,Merchant_43,8414.95
TX0000004070,ACC00000117,2024-06-20 07:52:20,2129.51,AUD,debit,utilities,Merchant_477,7601.75
TX0000004071,ACC00000194,2024-11-12 19:52:24,8.10e+02,USD,refund,utilities,Merchant_277,20107.55
TX0000004072,ACC00000007,2024-06-15 19:08:28,4935.46,USD,debit,dining,Merchant_131,29435.53
TX0000004073,ACC00000072,2024-09-10 15:52:06,2112.42,GBP,fee,groceries,Merchant_205,38108.48
TX0000004074,ACC00000042,2024-11-23 20:40:19,2821.07,USD,credit,salary,Merchant_172,10128.45
TX0000004075,ACC00000186,2024-08-25 06:52:34,1053.76,USD,credit,healthcare,Merchant_335,26083.64
TX0000004076,ACC00000074,2024-06-23 16:37:15,3254.65,USD,refund,dining,Merchant_477,17947.0
TX0000004077,ACC00000045,2024-10-27 05:10:32,4005.99,USD,debit,shopping,Merchant_220,48079.33
TX0000004078,ACC00000179,2024-09-20 18:13:16,2500.48,USD,debit,groceries,Merchant_291,22478.1
TX0000004079,ACC00000011,2024-06-06 08:09:54,"2685,13",EUR,debit,healthcare,Merchant_459,4212.99
TX0000004080,ACC00000144,2024-07-14 07:26:25,2047.33,USD,debit,shopping,Merchant_408,4592.75
TX0000004081,ACC00000018,2024-08-05 17:44:39,4.59e+03,USD,fee,entertainment,Merchant_489,29059.37
TX0000004082,ACC00000188,2024-10-06 06:31:49 EST,2070.53,USD,refund,transport,Merchant_479,275.51
TX0000004083,ACC00000147,2024-07-12 19:03:48,426.29,USD,debit,dining,Merchant_490,6742.28
TX0000004084,ACC00000041,2024-07-22 19:12:29,"1639,16",JPY,fee,utilities,Merchant_491,29316.0
TX0000004085,ACC00000097,2024-10-30 22:55:25,3726.81,JPY,credit,transport,Merchant_70,45411.62
TX0000004086,ACC00000013,2024-11-03 14:13:33,125.38,USD,fee,groceries,Merchant_60,41026.58
TX0000004087,ACC00000006,2024-09-21 22:48:58,4532.92,USD,refund,healthcare,Merchant_152,15494.55
TX0000004088,ACC00000003,2024-10-22 20:16:36,586.3,USD,fee,healthcare,Merchant_49,37193.93
TX0000004089,ACC00000058,2024-07-04 14:14:07,"4284,11",USD,transfer,salary,Merchant_194,42703.04
TX0000004090,ACC00000193,2024-07-15 11:53:31,1434.31,USD,credit,salary,Merchant_179,31957.39
TX0000004091,ACC00000105,2024-06-27 17:06:24,"1401,7",USD,fee,entertainment,Merchant_471,36668.05
TX0000004092,ACC00000166,2024-07-20 03:45:29,3370.17,CHF,credit,salary,Merchant_271,43916.23
TX0000004093,ACC00000200,2024-09-09 09:10:51,2629.24,USD,fee,healthcare,Merchant_455,34819.75
TX0000004094,ACC00000018,2024-09-01 19:58:22,3277.96,USD,credit,utilities,Merchant_337,49167.2
TX0000004095,ACC00000174,2024-11-02 05:51:36,4045.25,EUR,refund,dining,Merchant_67,13201.13
TX0000004096,ACC00000002,2024-08-22 14:56:57,"1685,07",USD,debit,shopping,Merchant_187,18329.77
TX0000004097,ACC00000160,2024-08-10 02:46:31,291.37,USD,transfer,transport,Merchant_185,39601.01
TX0000004098,ACC00000198,2024-11-22 05:37:36,502.06,USD,debit,groceries,Merchant_71,15721.06
TX0000004099,ACC00000001,2024-06-11 04:48:13,"2522,42",USD,fee,utilities,Merchant_127,33344.55
TX0000004100,ACC00000037,2024-11-10 21:01:54+00:00,1.44e+03,USD,debit,groceries,Merchant_18,6657.88
TX0000004101,ACC00000021,2024-08-13 21:34:31,3044.15,USD,debit,groceries,Merchant_270,17748.24
TX0000004102,ACC00000085,2024-08-13 01:27:20,1.50e+03,USD,fee,shopping,Merchant_417,17417.81
TX0000004103,ACC00000083,2024-07-07 13:10:39,"276,73",USD,transfer,transport,Merchant_413,37343.63
TX0000004104,ACC00000128,2024-06-25 22:05:01,1736.61,USD,credit,entertainment,Merchant_318,43119.67
TX0000004105,ACC00000009,2024-07-27 06:55:51,3223.5,USD,fee,groceries,Merchant_427,37727.58
TX0000004106,ACC00000062,2024-09-06 16:43:33,3230.97,USD,transfer,healthcare,Merchant_485,7171.8
TX0000004107,ACC00000086,2024-10-23 04:57:36,3.33e+03,USD,debit,salary,Merchant_449,33020.06
TX0000004108,ACC00000011,2024-09-03 04:08:03+00:00,"1,521.52",USD,transfer,healthcare,Merchant_358,24207.91
TX0000004109,ACC00000044,2024-06-03 05:28:25-05:00,649.66,USD,transfer,dining,Merchant_110,43777.22
TX0000004110,ACC00000060,2024-10-18 13:29:53,3649.19,USD,credit,shopping,Merchant_391,10878.01
TX0000004111,ACC00000078,2024-07-12 12:21:03,2128.71,USD,refund,healthcare,Merchant_234,39239.03
TX0000004112,ACC00000001,2024-08-01 07:43:47,6.86e+02,USD,debit,transport,Merchant_459,47544.24
TX0000004113,ACC00000008,2024-09-14 16:27:30Z,1817.99,USD,credit,groceries,Merchant_407,38959.56
TX0000004114,ACC00000081,2024-11-02 18:47:18,"4495,99",CAD,credit,groceries,Merchant_109,4345.99
TX0000004115,ACC00000178,2024-10-28 23:06:54,219.04,USD,debit,transport,Merchant_387,45100.6
TX0000004116,ACC00000139,2024-08-09 14:13:02,1818.48,USD,debit,healthcare,Merchant_420,2257.06
TX0000004117,ACC00000015,2024-08-05 09:42:37,4194.19,USD,refund,salary,Merchant_450,34874.1
TX0000004118,ACC00000134,2024-09-13 00:18:42,2.63e+03,USD,transfer,entertainment,Merchant_84,18739.53
TX0000004119,ACC00000120,2024-08-29 13:54:29,2199.78,USD,transfer,dining,Merchant_355,26176.27
